CustomerID,Days_Since_Last_Purchase,Purchase_Frequency,Annual_Income,Average_Order_Value,Total_Items_Purchased,Total_Quantity,Average_Quantity_Per_Order,Days_Since_First_Purchase,Customer_Lifetime_Days,Purchase_Rate,Customer_Segment_Tenure,Age,Years_Customer,Spending_Score,Cluster,Cluster_Interpretation
13985.0,3,15,7060.13,20.23,349,3445,9.87,263,260,0.0575,Loyal (6-12m),59,0.7,96,2,Frequent buyers with consistent engagement
13986.0,16,1,320.46,24.65,13,430,33.08,16,0,1.0,New (0-30d),39,0.1,27,0,Budget-conscious customers with moderate spending patterns
13988.0,19,6,4147.96,17.73,234,3044,13.01,254,235,0.0254,Loyal (6-12m),38,0.6,92,2,Frequent buyers with consistent engagement
13989.0,65,2,1266.08,30.88,41,1313,32.02,238,173,0.0115,Loyal (6-12m),57,0.5,68,2,Frequent buyers with consistent engagement
13990.0,212,1,311.3,19.46,16,190,11.88,212,0,1.0,Loyal (6-12m),42,0.1,26,0,Budget-conscious customers with moderate spending patterns
13991.0,11,6,855.97,10.19,84,998,11.88,142,131,0.0455,Regular (3-6m),38,0.4,57,0,Budget-conscious customers with moderate spending patterns
13992.0,29,1,76.8,15.36,5,64,12.8,29,0,1.0,New (0-30d),39,0.1,2,0,Budget-conscious customers with moderate spending patterns
13993.0,42,9,3466.36,28.65,121,900,7.44,330,288,0.0311,Loyal (6-12m),39,0.8,89,2,Frequent buyers with consistent engagement
13994.0,3,6,2313.14,14.92,155,940,6.06,147,144,0.0414,Regular (3-6m),41,0.4,82,2,Frequent buyers with consistent engagement
13995.0,14,5,1393.69,16.21,86,879,10.22,245,231,0.0216,Loyal (6-12m),43,0.6,71,2,Frequent buyers with consistent engagement
13999.0,9,12,3901.81,18.76,208,2243,10.78,361,352,0.034,Loyal (6-12m),41,1.0,91,2,Frequent buyers with consistent engagement
14000.0,210,1,635.66,42.38,15,710,47.33,210,0,1.0,Loyal (6-12m),44,0.1,48,0,Budget-conscious customers with moderate spending patterns
14001.0,45,3,2043.08,52.39,39,962,24.67,372,327,0.0091,VIP (1y+),31,0.9,80,2,Frequent buyers with consistent engagement
14002.0,133,2,529.73,11.27,47,877,18.66,155,22,0.087,Regular (3-6m),50,0.1,42,0,Budget-conscious customers with moderate spending patterns
14004.0,42,7,4582.64,26.8,171,2668,15.6,288,246,0.0283,Loyal (6-12m),32,0.7,93,2,Frequent buyers with consistent engagement
14005.0,9,5,2874.72,34.22,84,2478,29.5,215,206,0.0242,Loyal (6-12m),35,0.6,87,2,Frequent buyers with consistent engagement
14006.0,115,3,962.19,32.07,30,641,21.37,311,196,0.0152,Loyal (6-12m),52,0.5,61,2,Frequent buyers with consistent engagement
14009.0,197,2,695.61,16.56,42,365,8.69,204,7,0.25,Loyal (6-12m),42,0.1,51,0,Budget-conscious customers with moderate spending patterns
14012.0,277,1,328.8,29.89,11,160,14.55,277,0,1.0,Loyal (6-12m),54,0.1,28,0,Budget-conscious customers with moderate spending patterns
14013.0,109,3,473.02,13.91,34,462,13.59,275,166,0.018,Loyal (6-12m),35,0.5,39,0,Budget-conscious customers with moderate spending patterns
14014.0,76,1,505.18,12.95,39,1076,27.59,76,0,1.0,Recent (1-3m),39,0.1,41,0,Budget-conscious customers with moderate spending patterns
14015.0,52,1,917.34,45.87,20,378,18.9,52,0,1.0,Recent (1-3m),41,0.1,59,0,Budget-conscious customers with moderate spending patterns
14016.0,161,4,4341.21,26.96,161,2125,13.2,356,195,0.0204,Loyal (6-12m),37,0.5,92,2,Frequent buyers with consistent engagement
14019.0,46,3,1421.61,21.54,66,1037,15.71,137,91,0.0326,Regular (3-6m),43,0.2,71,0,Budget-conscious customers with moderate spending patterns
14020.0,16,2,642.8,16.48,39,441,11.31,87,71,0.0278,Recent (1-3m),59,0.2,48,0,Budget-conscious customers with moderate spending patterns
14021.0,154,3,631.9,28.72,22,192,8.73,255,101,0.0294,Loyal (6-12m),21,0.3,48,0,Budget-conscious customers with moderate spending patterns
14022.0,224,1,440.0,15.71,28,487,17.39,224,0,1.0,Loyal (6-12m),31,0.1,37,0,Budget-conscious customers with moderate spending patterns
14023.0,6,2,584.07,18.84,31,345,11.13,249,243,0.0082,Loyal (6-12m),43,0.7,45,2,Frequent buyers with consistent engagement
14024.0,121,2,327.7,20.48,16,150,9.38,123,2,0.6667,Regular (3-6m),50,0.1,28,0,Budget-conscious customers with moderate spending patterns
14027.0,60,1,104.82,17.47,6,62,10.33,60,0,1.0,Recent (1-3m),49,0.1,4,0,Budget-conscious customers with moderate spending patterns
14029.0,62,2,467.66,31.18,15,198,13.2,143,81,0.0244,Regular (3-6m),56,0.2,39,0,Budget-conscious customers with moderate spending patterns
14030.0,17,8,2360.09,9.71,243,1479,6.09,365,348,0.0229,Loyal (6-12m),37,1.0,83,2,Frequent buyers with consistent engagement
14031.0,6,19,17286.86,69.15,250,5788,23.15,371,365,0.0519,VIP (1y+),32,1.0,99,2,Frequent buyers with consistent engagement
14032.0,1,11,2975.59,20.81,143,2032,14.21,366,365,0.0301,VIP (1y+),33,1.0,87,2,Frequent buyers with consistent engagement
14034.0,21,3,651.82,7.32,89,423,4.75,156,135,0.0221,Regular (3-6m),47,0.4,49,0,Budget-conscious customers with moderate spending patterns
14035.0,28,5,1428.02,21.64,66,739,11.2,297,269,0.0185,Loyal (6-12m),19,0.7,71,2,Frequent buyers with consistent engagement
14036.0,284,1,626.65,16.49,38,268,7.05,284,0,1.0,Loyal (6-12m),46,0.1,47,0,Budget-conscious customers with moderate spending patterns
14037.0,175,2,147.2,5.26,28,46,1.64,364,189,0.0105,Loyal (6-12m),50,0.5,9,0,Budget-conscious customers with moderate spending patterns
14038.0,77,3,1560.38,16.96,92,965,10.49,206,129,0.0231,Loyal (6-12m),43,0.4,73,2,Frequent buyers with consistent engagement
14039.0,32,1,152.2,25.37,6,92,15.33,32,0,1.0,Recent (1-3m),50,0.1,9,0,Budget-conscious customers with moderate spending patterns
14040.0,40,12,3614.92,15.38,235,1554,6.61,330,290,0.0412,Loyal (6-12m),35,0.8,90,2,Frequent buyers with consistent engagement
14041.0,265,1,141.41,6.73,21,94,4.48,265,0,1.0,Loyal (6-12m),44,0.1,8,0,Budget-conscious customers with moderate spending patterns
14044.0,26,4,652.82,3.12,209,308,1.47,309,283,0.0141,Loyal (6-12m),18,0.8,49,2,Frequent buyers with consistent engagement
14045.0,108,4,1659.75,276.62,6,535,89.17,373,265,0.015,VIP (1y+),42,0.7,75,2,Frequent buyers with consistent engagement
14046.0,283,1,154.99,11.07,14,460,32.86,283,0,1.0,Loyal (6-12m),36,0.1,10,0,Budget-conscious customers with moderate spending patterns
14047.0,8,5,1308.61,40.89,32,381,11.91,372,364,0.0137,VIP (1y+),49,1.0,69,2,Frequent buyers with consistent engagement
14048.0,304,1,409.93,4.82,85,288,3.39,304,0,1.0,Loyal (6-12m),44,0.1,35,0,Budget-conscious customers with moderate spending patterns
14049.0,16,4,5681.72,11.64,488,3870,7.93,317,301,0.0132,Loyal (6-12m),44,0.8,95,2,Frequent buyers with consistent engagement
14050.0,31,2,746.36,13.82,54,689,12.76,105,74,0.0267,Regular (3-6m),48,0.2,53,0,Budget-conscious customers with moderate spending patterns
14051.0,0,23,15610.39,74.34,210,3756,17.89,366,366,0.0627,VIP (1y+),44,1.0,99,2,Frequent buyers with consistent engagement
14052.0,19,1,225.36,4.02,56,89,1.59,19,0,1.0,New (0-30d),37,0.1,18,0,Budget-conscious customers with moderate spending patterns
14053.0,123,2,260.25,65.06,4,215,53.75,159,36,0.0541,Regular (3-6m),57,0.1,21,0,Budget-conscious customers with moderate spending patterns
14054.0,64,1,92.46,15.41,6,62,10.33,64,0,1.0,Recent (1-3m),44,0.1,3,0,Budget-conscious customers with moderate spending patterns
14055.0,105,1,725.64,72.56,10,216,21.6,105,0,1.0,Regular (3-6m),18,0.1,53,0,Budget-conscious customers with moderate spending patterns
14056.0,0,23,8214.65,7.43,1106,4273,3.86,283,283,0.081,Loyal (6-12m),41,0.8,97,2,Frequent buyers with consistent engagement
14057.0,23,17,6217.96,21.89,284,4876,17.17,360,337,0.0503,Loyal (6-12m),45,0.9,95,2,Frequent buyers with consistent engagement
14059.0,266,1,183.6,22.95,8,128,16.0,266,0,1.0,Loyal (6-12m),49,0.1,13,0,Budget-conscious customers with moderate spending patterns
14060.0,4,19,6140.42,30.4,202,5386,26.66,372,368,0.0515,VIP (1y+),39,1.0,95,2,Frequent buyers with consistent engagement
14062.0,9,12,10464.85,94.28,111,5593,50.39,363,354,0.0338,Loyal (6-12m),56,1.0,98,2,Frequent buyers with consistent engagement
14064.0,28,5,1353.74,16.92,80,1788,22.35,273,245,0.0203,Loyal (6-12m),37,0.7,70,2,Frequent buyers with consistent engagement
14066.0,266,1,152.55,21.79,7,45,6.43,266,0,1.0,Loyal (6-12m),45,0.1,9,0,Budget-conscious customers with moderate spending patterns
14067.0,63,2,374.7,7.21,52,361,6.94,96,33,0.0588,Regular (3-6m),38,0.1,32,0,Budget-conscious customers with moderate spending patterns
14068.0,319,1,265.85,11.08,24,73,3.04,319,0,1.0,Loyal (6-12m),56,0.1,21,0,Budget-conscious customers with moderate spending patterns
14071.0,3,8,1438.82,4.44,324,995,3.07,264,261,0.0305,Loyal (6-12m),39,0.7,71,2,Frequent buyers with consistent engagement
14073.0,31,1,151.04,11.62,13,130,10.0,31,0,1.0,Recent (1-3m),39,0.1,9,0,Budget-conscious customers with moderate spending patterns
14075.0,4,3,942.26,21.91,43,754,17.53,260,256,0.0117,Loyal (6-12m),53,0.7,60,2,Frequent buyers with consistent engagement
14076.0,128,1,122.47,2.66,46,81,1.76,128,0,1.0,Regular (3-6m),47,0.1,6,0,Budget-conscious customers with moderate spending patterns
14077.0,40,5,499.42,11.89,42,268,6.38,273,233,0.0214,Loyal (6-12m),22,0.6,41,2,Frequent buyers with consistent engagement
14078.0,101,6,1049.37,16.14,65,310,4.77,372,271,0.0221,VIP (1y+),46,0.7,63,2,Frequent buyers with consistent engagement
14079.0,124,1,375.1,31.26,12,301,25.08,124,0,1.0,Regular (3-6m),55,0.1,32,0,Budget-conscious customers with moderate spending patterns
14080.0,32,1,45.6,11.4,4,48,12.0,32,0,1.0,Recent (1-3m),34,0.1,1,0,Budget-conscious customers with moderate spending patterns
14081.0,301,2,934.52,6.11,153,596,3.9,368,67,0.0294,VIP (1y+),31,0.2,60,0,Budget-conscious customers with moderate spending patterns
14082.0,364,1,182.25,6.28,29,110,3.79,364,0,1.0,Loyal (6-12m),33,0.1,13,0,Budget-conscious customers with moderate spending patterns
14083.0,3,9,1018.43,5.63,181,732,4.04,371,368,0.0244,VIP (1y+),22,1.0,62,2,Frequent buyers with consistent engagement
14085.0,1,18,4448.54,9.89,450,3184,7.08,368,367,0.0489,VIP (1y+),33,1.0,93,2,Frequent buyers with consistent engagement
14087.0,2,1,194.42,2.82,69,251,3.64,2,0,1.0,New (0-30d),26,0.1,14,0,Budget-conscious customers with moderate spending patterns
14088.0,9,13,50491.81,85.72,589,12665,21.5,321,312,0.0415,Loyal (6-12m),41,0.9,100,2,Frequent buyers with consistent engagement
14089.0,56,1,161.0,11.5,14,134,9.57,56,0,1.0,Recent (1-3m),48,0.1,11,0,Budget-conscious customers with moderate spending patterns
14090.0,324,1,76.32,76.32,1,72,72.0,324,0,1.0,Loyal (6-12m),31,0.1,2,0,Budget-conscious customers with moderate spending patterns
14092.0,7,14,4076.91,19.05,214,2066,9.65,357,350,0.0399,Loyal (6-12m),55,1.0,92,2,Frequent buyers with consistent engagement
14093.0,11,1,442.85,4.22,105,406,3.87,11,0,1.0,New (0-30d),22,0.1,37,0,Budget-conscious customers with moderate spending patterns
14096.0,3,17,65164.79,12.75,5111,16352,3.2,101,98,0.1717,Regular (3-6m),40,0.3,100,2,Frequent buyers with consistent engagement
14098.0,36,1,147.35,7.02,21,104,4.95,36,0,1.0,Recent (1-3m),45,0.1,9,0,Budget-conscious customers with moderate spending patterns
14099.0,15,11,3104.17,12.42,250,2179,8.72,354,339,0.0324,Loyal (6-12m),54,0.9,88,2,Frequent buyers with consistent engagement
14100.0,137,1,194.9,7.5,26,64,2.46,137,0,1.0,Regular (3-6m),76,0.1,14,0,Budget-conscious customers with moderate spending patterns
14101.0,73,6,5976.79,170.77,35,6942,198.34,325,252,0.0237,Loyal (6-12m),43,0.7,95,2,Frequent buyers with consistent engagement
14102.0,4,5,1360.28,17.22,79,961,12.16,44,40,0.122,Recent (1-3m),39,0.1,70,0,Budget-conscious customers with moderate spending patterns
14104.0,154,2,216.21,10.3,21,72,3.43,165,11,0.1667,Regular (3-6m),46,0.1,17,0,Budget-conscious customers with moderate spending patterns
14105.0,238,1,1266.23,17.11,74,800,10.81,238,0,1.0,Loyal (6-12m),36,0.1,68,0,Budget-conscious customers with moderate spending patterns
14107.0,51,7,2703.23,21.98,123,1793,14.58,363,312,0.0224,Loyal (6-12m),45,0.9,85,2,Frequent buyers with consistent engagement
14108.0,30,2,597.91,17.59,34,381,11.21,101,71,0.0278,Regular (3-6m),43,0.2,46,0,Budget-conscious customers with moderate spending patterns
14109.0,72,1,144.2,16.02,9,88,9.78,72,0,1.0,Recent (1-3m),34,0.1,9,0,Budget-conscious customers with moderate spending patterns
14110.0,3,12,5683.15,36.67,155,2445,15.77,266,263,0.0455,Loyal (6-12m),48,0.7,95,2,Frequent buyers with consistent engagement
14111.0,13,4,692.85,69.28,10,458,45.8,241,228,0.0175,Loyal (6-12m),56,0.6,51,2,Frequent buyers with consistent engagement
14112.0,22,7,2915.15,18.22,160,1651,10.32,275,253,0.0276,Loyal (6-12m),30,0.7,87,2,Frequent buyers with consistent engagement
14113.0,3,4,1840.42,54.13,34,745,21.91,354,351,0.0114,Loyal (6-12m),20,1.0,77,2,Frequent buyers with consistent engagement
14114.0,273,2,386.53,25.77,15,101,6.73,330,57,0.0345,Loyal (6-12m),45,0.2,33,0,Budget-conscious customers with moderate spending patterns
14116.0,19,5,1382.74,19.2,72,707,9.82,121,102,0.0485,Regular (3-6m),35,0.3,70,2,Frequent buyers with consistent engagement
14117.0,143,1,90.0,30.0,3,72,24.0,143,0,1.0,Regular (3-6m),52,0.1,3,0,Budget-conscious customers with moderate spending patterns
14121.0,3,4,2780.15,17.49,159,2082,13.09,59,56,0.0702,Recent (1-3m),37,0.2,86,2,Frequent buyers with consistent engagement
14124.0,83,1,419.58,83.92,5,1618,323.6,83,0,1.0,Recent (1-3m),41,0.1,36,0,Budget-conscious customers with moderate spending patterns
14125.0,10,3,2740.43,16.41,167,1640,9.82,77,67,0.0441,Recent (1-3m),18,0.2,86,2,Frequent buyers with consistent engagement
14126.0,7,3,706.13,47.08,15,508,33.87,10,3,0.75,New (0-30d),36,0.1,52,0,Budget-conscious customers with moderate spending patterns
14127.0,122,3,709.71,16.13,44,321,7.3,310,188,0.0159,Loyal (6-12m),46,0.5,52,0,Budget-conscious customers with moderate spending patterns
14128.0,60,2,637.5,13.86,46,564,12.26,255,195,0.0102,Loyal (6-12m),42,0.5,48,0,Budget-conscious customers with moderate spending patterns
14129.0,1,5,1123.86,21.61,52,592,11.38,260,259,0.0192,Loyal (6-12m),45,0.7,65,2,Frequent buyers with consistent engagement
14130.0,318,1,483.86,7.22,67,258,3.85,318,0,1.0,Loyal (6-12m),52,0.1,40,0,Budget-conscious customers with moderate spending patterns
14132.0,1,11,3586.03,17.93,200,3368,16.84,183,182,0.0601,Loyal (6-12m),49,0.5,90,2,Frequent buyers with consistent engagement
14133.0,129,3,605.64,21.63,28,348,12.43,315,186,0.016,Loyal (6-12m),49,0.5,46,0,Budget-conscious customers with moderate spending patterns
14135.0,1,15,4690.31,35.0,134,3850,28.73,372,371,0.0403,VIP (1y+),24,1.0,93,2,Frequent buyers with consistent engagement
14138.0,1,2,982.38,20.9,47,610,12.98,63,62,0.0317,Recent (1-3m),33,0.2,61,0,Budget-conscious customers with moderate spending patterns
14139.0,45,1,415.82,15.99,26,510,19.62,45,0,1.0,Recent (1-3m),49,0.1,35,0,Budget-conscious customers with moderate spending patterns
14140.0,3,2,935.05,14.17,66,811,12.29,31,28,0.069,Recent (1-3m),20,0.1,60,0,Budget-conscious customers with moderate spending patterns
14141.0,2,4,915.13,22.88,40,355,8.88,104,102,0.0388,Regular (3-6m),26,0.3,59,0,Budget-conscious customers with moderate spending patterns
14142.0,372,1,311.81,14.17,22,313,14.23,372,0,1.0,VIP (1y+),38,0.1,26,0,Budget-conscious customers with moderate spending patterns
14143.0,133,1,115.8,16.54,7,30,4.29,133,0,1.0,Regular (3-6m),49,0.1,6,0,Budget-conscious customers with moderate spending patterns
14145.0,46,4,3742.2,340.2,11,756,68.73,216,170,0.0234,Loyal (6-12m),18,0.5,90,2,Frequent buyers with consistent engagement
14146.0,8,5,4191.0,19.96,210,2437,11.6,356,348,0.0143,Loyal (6-12m),38,1.0,92,2,Frequent buyers with consistent engagement
14147.0,77,2,483.4,96.68,5,108,21.6,285,208,0.0096,Loyal (6-12m),39,0.6,40,0,Budget-conscious customers with moderate spending patterns
14148.0,233,1,157.2,52.4,3,16,5.33,233,0,1.0,Loyal (6-12m),49,0.1,10,0,Budget-conscious customers with moderate spending patterns
14149.0,220,1,446.62,15.95,28,218,7.79,220,0,1.0,Loyal (6-12m),18,0.1,37,0,Budget-conscious customers with moderate spending patterns
14150.0,35,2,658.64,25.33,26,496,19.08,359,324,0.0062,Loyal (6-12m),41,0.9,49,2,Frequent buyers with consistent engagement
14152.0,74,2,621.29,12.68,49,711,14.51,233,159,0.0125,Loyal (6-12m),37,0.4,47,0,Budget-conscious customers with moderate spending patterns
14154.0,238,2,1345.62,25.88,52,465,8.94,238,0,2.0,Loyal (6-12m),38,0.1,70,0,Budget-conscious customers with moderate spending patterns
14155.0,265,1,118.75,19.79,6,25,4.17,265,0,1.0,Loyal (6-12m),52,0.1,6,0,Budget-conscious customers with moderate spending patterns
14156.0,9,55,117379.63,83.84,1400,57885,41.35,371,362,0.1515,VIP (1y+),52,1.0,100,1,High-value customers with strong purchasing power
14157.0,19,2,432.88,9.02,48,284,5.92,284,265,0.0075,Loyal (6-12m),38,0.7,37,2,Frequent buyers with consistent engagement
14158.0,39,1,507.66,12.38,41,781,19.05,39,0,1.0,Recent (1-3m),61,0.1,41,0,Budget-conscious customers with moderate spending patterns
14159.0,19,11,4693.01,3.9,1204,4408,3.66,362,343,0.032,Loyal (6-12m),31,0.9,93,2,Frequent buyers with consistent engagement
14161.0,215,3,1110.52,10.28,108,455,4.21,368,153,0.0195,VIP (1y+),57,0.4,65,2,Frequent buyers with consistent engagement
14162.0,173,2,289.36,11.57,25,142,5.68,292,119,0.0167,Loyal (6-12m),34,0.3,23,0,Budget-conscious customers with moderate spending patterns
14163.0,86,4,2445.91,47.04,52,893,17.17,238,152,0.0261,Loyal (6-12m),42,0.4,83,2,Frequent buyers with consistent engagement
14164.0,70,2,1631.77,56.27,29,1033,35.62,80,10,0.1818,Recent (1-3m),69,0.1,75,0,Budget-conscious customers with moderate spending patterns
14165.0,275,1,122.54,4.9,25,54,2.16,275,0,1.0,Loyal (6-12m),42,0.1,6,0,Budget-conscious customers with moderate spending patterns
14167.0,38,4,574.84,11.05,52,150,2.88,330,292,0.0137,Loyal (6-12m),40,0.8,44,2,Frequent buyers with consistent engagement
14171.0,97,1,363.79,6.27,58,167,2.88,97,0,1.0,Regular (3-6m),22,0.1,31,0,Budget-conscious customers with moderate spending patterns
14173.0,10,4,450.84,15.55,29,150,5.17,218,208,0.0191,Loyal (6-12m),48,0.6,38,0,Budget-conscious customers with moderate spending patterns
14174.0,32,1,134.46,5.17,26,94,3.62,32,0,1.0,Recent (1-3m),50,0.1,7,0,Budget-conscious customers with moderate spending patterns
14175.0,59,3,3222.3,21.63,149,1515,10.17,329,270,0.0111,Loyal (6-12m),23,0.7,88,2,Frequent buyers with consistent engagement
14176.0,296,4,576.9,18.61,31,209,6.74,367,71,0.0556,VIP (1y+),27,0.2,45,0,Budget-conscious customers with moderate spending patterns
14177.0,85,4,559.41,13.32,42,205,4.88,179,94,0.0421,Regular (3-6m),49,0.3,44,0,Budget-conscious customers with moderate spending patterns
14178.0,8,7,1620.93,4.96,327,1505,4.6,181,173,0.0402,Loyal (6-12m),48,0.5,74,2,Frequent buyers with consistent engagement
14179.0,40,2,719.78,4.36,165,330,2.0,51,11,0.1667,Recent (1-3m),41,0.1,52,0,Budget-conscious customers with moderate spending patterns
14180.0,10,25,4748.52,19.79,240,719,3.0,371,361,0.0691,VIP (1y+),26,1.0,93,2,Frequent buyers with consistent engagement
14184.0,66,1,452.89,18.87,24,127,5.29,66,0,1.0,Recent (1-3m),38,0.1,38,0,Budget-conscious customers with moderate spending patterns
14185.0,330,1,197.65,65.88,3,6,2.0,330,0,1.0,Loyal (6-12m),56,0.1,15,0,Budget-conscious customers with moderate spending patterns
14188.0,30,6,2054.36,31.61,65,1162,17.88,309,279,0.0214,Loyal (6-12m),25,0.8,80,2,Frequent buyers with consistent engagement
14189.0,1,15,4654.08,17.56,265,3937,14.86,368,367,0.0408,VIP (1y+),34,1.0,93,2,Frequent buyers with consistent engagement
14191.0,1,13,4684.76,18.09,259,3662,14.14,220,219,0.0591,Loyal (6-12m),18,0.6,93,2,Frequent buyers with consistent engagement
14193.0,67,2,853.39,20.32,42,445,10.6,269,202,0.0099,Loyal (6-12m),30,0.6,57,2,Frequent buyers with consistent engagement
14194.0,4,21,11349.52,19.6,579,5840,10.09,307,303,0.0691,Loyal (6-12m),47,0.8,98,2,Frequent buyers with consistent engagement
14195.0,201,2,1012.0,144.57,7,760,108.57,251,50,0.0392,Loyal (6-12m),47,0.1,62,0,Budget-conscious customers with moderate spending patterns
14196.0,106,1,335.52,55.92,6,142,23.67,106,0,1.0,Regular (3-6m),47,0.1,28,0,Budget-conscious customers with moderate spending patterns
14198.0,17,4,701.4,17.98,39,290,7.44,238,221,0.018,Loyal (6-12m),52,0.6,51,2,Frequent buyers with consistent engagement
14199.0,217,1,185.4,92.7,2,28,14.0,217,0,1.0,Loyal (6-12m),35,0.1,13,0,Budget-conscious customers with moderate spending patterns
14201.0,59,7,747.44,20.2,37,590,15.95,358,299,0.0233,Loyal (6-12m),38,0.8,53,2,Frequent buyers with consistent engagement
14204.0,1,1,161.03,3.66,44,82,1.86,1,0,1.0,New (0-30d),47,0.1,11,0,Budget-conscious customers with moderate spending patterns
14205.0,16,2,466.7,19.45,24,204,8.5,263,247,0.0081,Loyal (6-12m),56,0.7,39,2,Frequent buyers with consistent engagement
14206.0,238,1,328.16,16.41,20,276,13.8,238,0,1.0,Loyal (6-12m),26,0.1,28,0,Budget-conscious customers with moderate spending patterns
14208.0,94,1,151.74,15.17,10,114,11.4,94,0,1.0,Regular (3-6m),42,0.1,9,0,Budget-conscious customers with moderate spending patterns
14209.0,10,6,2073.43,23.83,87,691,7.94,331,321,0.0186,Loyal (6-12m),33,0.9,80,2,Frequent buyers with consistent engagement
14210.0,105,6,1905.84,18.68,102,760,7.45,371,266,0.0225,VIP (1y+),32,0.7,78,2,Frequent buyers with consistent engagement
14211.0,52,9,2241.1,20.01,112,1242,11.09,294,242,0.037,Loyal (6-12m),26,0.7,82,2,Frequent buyers with consistent engagement
14212.0,89,1,1070.48,118.94,9,1152,128.0,89,0,1.0,Recent (1-3m),36,0.1,64,0,Budget-conscious customers with moderate spending patterns
14214.0,30,5,1004.38,14.99,67,751,11.21,277,247,0.0202,Loyal (6-12m),42,0.7,62,2,Frequent buyers with consistent engagement
14215.0,11,6,1789.72,16.57,108,1358,12.57,367,356,0.0168,VIP (1y+),45,1.0,77,2,Frequent buyers with consistent engagement
14216.0,2,4,1839.3,31.17,59,594,10.07,37,35,0.1111,Recent (1-3m),46,0.1,77,0,Budget-conscious customers with moderate spending patterns
14217.0,1,17,2004.98,20.05,100,689,6.89,365,364,0.0466,Loyal (6-12m),48,1.0,79,2,Frequent buyers with consistent engagement
14218.0,42,1,169.48,14.12,12,160,13.33,42,0,1.0,Recent (1-3m),60,0.1,12,0,Budget-conscious customers with moderate spending patterns
14219.0,3,1,89.94,12.85,7,78,11.14,3,0,1.0,New (0-30d),42,0.1,3,0,Budget-conscious customers with moderate spending patterns
14220.0,246,2,632.4,30.11,21,272,12.95,357,111,0.0179,Loyal (6-12m),34,0.3,48,0,Budget-conscious customers with moderate spending patterns
14221.0,41,9,3432.8,17.79,193,2191,11.35,338,297,0.0302,Loyal (6-12m),37,0.8,89,2,Frequent buyers with consistent engagement
14222.0,176,1,683.17,16.66,41,607,14.8,176,0,1.0,Regular (3-6m),51,0.1,51,0,Budget-conscious customers with moderate spending patterns
14223.0,91,3,991.13,16.52,60,585,9.75,263,172,0.0173,Loyal (6-12m),55,0.5,61,2,Frequent buyers with consistent engagement
14224.0,109,4,1050.12,8.9,118,514,4.36,319,210,0.019,Loyal (6-12m),26,0.6,63,2,Frequent buyers with consistent engagement
14226.0,28,5,2232.19,33.32,67,1308,19.52,268,240,0.0207,Loyal (6-12m),36,0.7,82,2,Frequent buyers with consistent engagement
14227.0,25,10,3350.96,19.15,175,1820,10.4,284,259,0.0385,Loyal (6-12m),30,0.7,89,2,Frequent buyers with consistent engagement
14229.0,51,3,1547.2,38.68,40,610,15.25,333,282,0.0106,Loyal (6-12m),56,0.8,73,2,Frequent buyers with consistent engagement
14231.0,183,3,925.71,18.51,50,409,8.18,288,105,0.0283,Loyal (6-12m),30,0.3,60,0,Budget-conscious customers with moderate spending patterns
14232.0,42,5,2048.07,17.81,115,1941,16.88,264,222,0.0224,Loyal (6-12m),39,0.6,80,2,Frequent buyers with consistent engagement
14233.0,48,4,1462.72,41.79,35,680,19.43,317,269,0.0148,Loyal (6-12m),53,0.7,72,2,Frequent buyers with consistent engagement
14234.0,21,4,775.46,4.88,159,963,6.06,56,35,0.1111,Recent (1-3m),54,0.1,54,0,Budget-conscious customers with moderate spending patterns
14235.0,74,5,3144.86,39.81,79,1959,24.8,259,185,0.0269,Loyal (6-12m),61,0.5,88,2,Frequent buyers with consistent engagement
14236.0,80,2,490.86,32.72,15,310,20.67,371,291,0.0068,VIP (1y+),34,0.8,40,2,Frequent buyers with consistent engagement
14237.0,372,1,161.0,17.89,9,38,4.22,372,0,1.0,VIP (1y+),52,0.1,11,0,Budget-conscious customers with moderate spending patterns
14238.0,325,1,146.85,18.36,8,111,13.88,325,0,1.0,Loyal (6-12m),40,0.1,9,0,Budget-conscious customers with moderate spending patterns
14239.0,42,11,2380.85,21.26,112,993,8.87,315,273,0.0401,Loyal (6-12m),57,0.7,83,2,Frequent buyers with consistent engagement
14240.0,29,2,890.34,21.2,42,418,9.95,225,196,0.0102,Loyal (6-12m),47,0.5,58,2,Frequent buyers with consistent engagement
14241.0,183,1,213.7,21.37,10,146,14.6,183,0,1.0,Loyal (6-12m),49,0.1,16,0,Budget-conscious customers with moderate spending patterns
14242.0,234,2,280.55,17.53,16,123,7.69,325,91,0.0217,Loyal (6-12m),25,0.2,22,0,Budget-conscious customers with moderate spending patterns
14243.0,8,10,2588.77,18.36,141,1221,8.66,365,357,0.0279,Loyal (6-12m),44,1.0,84,2,Frequent buyers with consistent engagement
14245.0,219,2,1693.45,15.68,108,976,9.04,263,44,0.0444,Loyal (6-12m),46,0.1,75,0,Budget-conscious customers with moderate spending patterns
14246.0,110,3,1474.06,19.65,75,804,10.72,245,135,0.0221,Loyal (6-12m),34,0.4,72,2,Frequent buyers with consistent engagement
14247.0,277,1,136.77,6.84,20,47,2.35,277,0,1.0,Loyal (6-12m),44,0.1,8,0,Budget-conscious customers with moderate spending patterns
14248.0,317,1,302.58,37.82,8,102,12.75,317,0,1.0,Loyal (6-12m),40,0.1,24,0,Budget-conscious customers with moderate spending patterns
